stop_id,station_id,stop_code,station_code,station_distance,stop_lat,stop_lon,google_walking_distance,gh_walking_distance,google_station_lat,google_station_lon,gh_station_lat,gh_station_lon,google_directions,gh_directions
14392,37362,27143,17034,163.27797101286697,32.163258,34.815707,661,604.881,32.163752,34.818477,32.163752,34.818477,32.163233 34.815751 32.164959 34.817098 32.165212 34.817122 32.165205 34.817185 32.164989 34.817315 32.164724 34.818961 32.163736 34.818591,32.163260 34.815704 32.163341 34.815758 32.163597 34.815992 32.163657 34.816071 32.163670 34.816110 32.163636 34.816356 32.163719 34.816495 32.163862 34.816503 32.163947 34.816454 32.164720 34.816962 32.164953 34.817038 32.164842 34.817108 32.164983 34.817209 32.164771 34.818699 32.164780 34.818790 32.164889 34.818805 32.164890 34.818683 32.164691 34.818604 32.164655 34.818778 32.164575 34.818793 32.164547 34.818822 32.164411 34.818807 32.163873 34.818606 32.163743 34.818592
14536,37358,28567,17038,279.65858205257837,32.085480,34.800364,587,461.489,32.08377,34.79894,32.08377,34.79894,32.085493 34.800313 32.084865 34.800058 32.084252 34.801001 32.083915 34.800768 32.083053 34.801068 32.082960 34.800821 32.083768 34.798940,32.085500 34.800283 32.084922 34.800092 32.084789 34.800217 32.084574 34.800466 32.084427 34.800675 32.084345 34.800887 32.084262 34.800972 32.083918 34.800800 32.083881 34.800814 32.083847 34.800804 32.083816 34.800759 32.083814 34.800718 32.083762 34.800758 32.083727 34.800716 32.083736 34.800521 32.083545 34.800195 32.083503 34.800204 32.083452 34.800191 32.083433 34.800130 32.083771 34.799963 32.083772 34.798940
14537,37358,28569,17038,102.76591819979208,32.083488,34.799305,536,524.78,32.08377,34.79894,32.08377,34.79894,32.083489 34.799358 32.084151 34.799607 32.083053 34.801068 32.082960 34.800821 32.083768 34.798940,32.083490 34.799235 32.083406 34.799232 32.083406 34.799167 32.083434 34.799043 32.083329 34.799013 32.083283 34.799173 32.083292 34.799288 32.083315 34.799353 32.083347 34.799390 32.083401 34.799410 32.083567 34.799416 32.083732 34.799456 32.084257 34.799687 32.084206 34.800104 32.084169 34.800257 32.084110 34.800412 32.083911 34.800663 32.083876 34.800654 32.083842 34.800668 32.083814 34.800718 32.083762 34.800758 32.083727 34.800716 32.083736 34.800521 32.083545 34.800195 32.083503 34.800204 32.083452 34.800191 32.083433 34.800130 32.083771 34.799963 32.083772 34.798940
14600,37300,30002,17096,161.49879392368388,31.890229,34.731684,289,248.029,31.89109,34.73159,31.89109,34.73159,31.890243 34.731647 31.889669 34.732051 31.890656 34.731676,31.890246 34.731636 31.890567 34.731795 31.890605 34.731848 31.890627 34.731922 31.890438 34.732430 31.890693 34.732546 31.890723 34.732612 31.890993 34.731879 31.890962 34.731797 31.890967 34.731752 31.891011 34.731680 31.891084 34.731659
15341,37338,31000,17058,327.8848238641586,31.943373,34.877779,540,580.274,31.94517,34.87487,31.94517,34.87487,31.943368 34.877832 31.943119 34.877796 31.943649 34.876279 31.944319 34.876062 31.944011 34.874580 31.945061 34.874947,31.943369 34.877848 31.943947 34.877898 31.944181 34.877835 31.944744 34.877471 31.944731 34.877390 31.944745 34.877306 31.944788 34.877260 31.944849 34.877233 31.944588 34.876579 31.944468 34.876193 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
15370,37334,31029,17062,34.87012367353931,31.966837,34.878459,17,18.139,31.96682,34.87873,31.96682,34.87873,31.966819 34.878432 31.966702 34.878540,31.966829 34.878447 31.966705 34.878573
15538,37328,31225,17068,138.65423772595295,31.862474,34.743141,134,133.639,31.861655,34.743675,31.861655,34.743675,31.862496 34.743078 31.862207 34.742937 31.861652 34.743697,31.862501 34.743068 31.862243 34.742933 31.861978 34.743422 31.861795 34.743683 31.861655 34.743686
15590,37300,31280,17096,142.15752779980343,31.890506,34.732135,309,171.501,31.89109,34.73159,31.89109,34.73159,31.890525 34.732146 31.890415 34.732411 31.890656 34.731676,31.890541 34.732153 31.890438 34.732430 31.890693 34.732546 31.890723 34.732612 31.890993 34.731879 31.890962 34.731797 31.890967 34.731752 31.891011 34.731680 31.891084 34.731659
15744,37328,31520,17068,329.1623964426664,31.864024,34.742130,362,365.275,31.861655,34.743675,31.861655,34.743675,31.864064 34.742176 31.863085 34.743370 31.862207 34.742937 31.861652 34.743697,31.864072 34.742188 31.863203 34.743158 31.863122 34.743383 31.862243 34.742933 31.861978 34.743422 31.861795 34.743683 31.861655 34.743686
15745,37328,31521,17068,18.744481852125823,31.861856,34.744376,232,213.666,31.861655,34.743675,31.861655,34.743675,31.861981 34.744237 31.862211 34.744535 31.862560 34.744144 31.862471 34.743993 31.861805 34.743660 31.861652 34.743697,31.861996 34.744296 31.862195 34.744551 31.862540 34.744156 31.862435 34.744024 31.862299 34.744166 31.862031 34.743835 31.861880 34.743795 31.861795 34.743683 31.861655 34.743686
15784,37328,31562,17068,212.12155781567336,31.861029,34.742192,235,254.102,31.861655,34.743675,31.861655,34.743675,31.861066 34.742131 31.862053 34.742847 31.861652 34.743697,31.861063 34.742130 31.861605 34.742544 31.861904 34.742744 31.862243 34.742933 31.861978 34.743422 31.861795 34.743683 31.861655 34.743686
16022,37328,32046,17068,181.36310438304062,31.861549,34.742382,174,232.631,31.861655,34.743675,31.861655,34.743675,31.861532 34.742483 31.862053 34.742847 31.861652 34.743697,31.861528 34.742437 31.861373 34.742354 31.861605 34.742544 31.861904 34.742744 31.862243 34.742933 31.861978 34.743422 31.861795 34.743683 31.861655 34.743686
16028,37302,32052,17094,44.334112676511666,32.121176,34.934822,23,5712.24,32.12072,34.9348,32.12072,34.9348,32.120906 34.935142 32.120710 34.935077,32.121409 34.934689 32.121647 34.934705 32.123006 34.934693 32.123577 34.934628 32.123689 34.934588 32.123823 34.934415 32.123844 34.934141 32.123781 34.934099 32.123887 34.934006 32.130220 34.932768 32.132010 34.932443 32.134130 34.932715 32.136936 34.933200 32.140892 34.933922 32.141120 34.933766 32.141386 34.933747 32.143293 34.934010 32.143884 34.934112 32.144787 34.934235 32.144930 34.934274 32.144623 34.934428 32.144057 34.934375 32.143913 34.934785 32.143485 34.934749 32.143109 34.934864 32.142473 34.934956 32.141651 34.935159 32.140993 34.935202 32.140061 34.935379 32.135478 34.936168 32.134519 34.936308 32.133761 34.936479 32.133198 34.936538 32.131994 34.936710 32.131390 34.936769 32.130408 34.936806 32.129859 34.936780 32.129663 34.936742 32.129486 34.936265 32.129304 34.936114 32.129082 34.936002 32.127269 34.936029 32.127110 34.935975 32.126820 34.935954 32.126633 34.936173 32.126538 34.936431 32.126342 34.936543 32.125788 34.936501 32.125170 34.936506 32.125084 34.936710 32.125093 34.936973 32.125134 34.937295 32.124984 34.937428 32.124252 34.937420 32.124152 34.937367 32.124100 34.937319 32.124060 34.937237 32.124060 34.937046 32.124026 34.936697 32.123909 34.936423 32.123749 34.936217 32.123611 34.936122 32.123270 34.936071 32.122826 34.936045 32.121598 34.936071 32.121409 34.936028 32.121318 34.935916 32.121317 34.935881 32.121270 34.935783 32.121199 34.935748 32.121154 34.935752 32.121045 34.935685 32.121009 34.935573 32.120987 34.935264 32.120929 34.935153 32.120820 34.935075 32.120710 34.935070
16186,37298,32250,17098,142.56534974505018,31.948139,34.801429,291,277.722,31.94893,34.8025,31.94893,34.8025,31.948130 34.801516 31.948376 34.801551 31.948950 34.802415,31.948132 34.801505 31.948251 34.801521 31.948287 34.801298 31.948391 34.801201 31.948707 34.801009 31.948732 34.801079 31.948397 34.802268 31.948934 34.802487
16424,37328,32500,17068,323.78803794879565,31.864045,34.742256,355,358.679,31.861655,34.743675,31.861655,34.743675,31.864021 34.742228 31.863085 34.743370 31.862207 34.742937 31.861652 34.743697,31.864029 34.742236 31.863203 34.743158 31.863122 34.743383 31.862243 34.742933 31.861978 34.743422 31.861795 34.743683 31.861655 34.743686
16446,37300,32522,17096,258.7175182258771,31.892829,34.733908,611,391.586,31.89109,34.73159,31.89109,34.73159,31.892813 34.733953 31.890303 34.732625 31.890415 34.732411 31.890656 34.731676,31.892814 34.733950 31.890722 34.732897 31.891062 34.731918 31.891135 34.731896 31.891179 34.731824 31.891174 34.731735 31.891152 34.731698 31.891084 34.731659
16484,37352,32560,17044,39.864465137053905,32.112224,34.901114,73,16.33,32.11209,34.90125,32.11209,34.90125,32.112190 34.901108 32.112145 34.901478 32.112001 34.901461 32.112078 34.901247,32.112148 34.901110 32.112144 34.901229 32.112116 34.901273
16891,37338,33032,17058,183.86462688908068,31.944760,34.876949,359,359.359,31.94517,34.87487,31.94517,34.87487,31.944721 34.876976 31.944096 34.874552 31.945061 34.874947,31.944740 34.876960 31.944588 34.876579 31.944468 34.876193 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
16892,37338,33034,17058,340.13862376672057,31.942947,34.872684,338,332.24,31.94517,34.87487,31.94517,34.87487,31.942920 34.872726 31.944096 34.874552 31.945061 34.874947,31.942911 34.872737 31.943162 34.872972 31.943678 34.873668 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
16894,37338,33036,17058,280.51639560373815,31.945109,34.878052,476,486.358,31.94517,34.87487,31.94517,34.87487,31.945145 34.878020 31.944096 34.874552 31.945061 34.874947,31.945146 34.878017 31.944834 34.877554 31.944798 34.877538 31.944744 34.877471 31.944731 34.877390 31.944745 34.877306 31.944788 34.877260 31.944849 34.877233 31.944588 34.876579 31.944468 34.876193 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
16909,37336,33076,17060,263.21278851530104,31.926542,34.876496,309,380.283,31.9287,34.87713,31.9287,34.87713,31.926586 34.876447 31.927287 34.877342 31.927570 34.876820 31.928637 34.877071,31.926573 34.876464 31.927207 34.877310 31.927220 34.877401 31.927355 34.877235 31.927567 34.876853 31.927698 34.876480 31.927771 34.876519 31.928101 34.876592 31.928418 34.876634 31.928548 34.876592 31.928673 34.876811 31.928741 34.876884 31.928650 34.876977 31.928641 34.877031 31.928710 34.877118
16957,37370,46196,17026,23.21458386014878,32.485032,34.953933,32,27.801,32.48527,34.95378,32.48527,34.95378,32.485014 34.953904 32.485050 34.953842 32.485273 34.953804,32.485022 34.953822 32.485271 34.953792
16977,37376,46216,17020,63.64262947924719,32.793065,34.957647,96,151.123,32.79338,34.95712,32.79338,34.95712,32.793050 34.957711 32.793283 34.957781 32.793380 34.957120,32.793059 34.957680 32.793184 34.957716 32.793197 34.957199 32.793184 34.956812 32.793404 34.956795 32.793408 34.957057 32.793379 34.957058
17277,37378,47181,17018,95.54093615852888,32.830786,34.982852,96,87.363,32.8306,34.98206,32.8306,34.98206,32.830717 34.982835 32.830731 34.982758 32.830682 34.982323 32.830557 34.982093,32.830746 34.982835 32.830862 34.982454 32.830805 34.982323 32.830746 34.982275 32.830676 34.982260 32.830563 34.982095
17425,37386,47329,17010,110.20792747900252,32.808641,35.055044,95,100.073,32.8093,35.05451,32.8093,35.05451,32.808671 35.055086 32.809306 35.054519,32.808657 35.055068 32.808913 35.054830 32.808905 35.054794 32.808919 35.054720 32.808965 35.054670 32.809025 35.054658 32.809100 35.054716 32.809314 35.054533
17456,37390,47360,17006,45.22055897722854,32.833224,35.069558,372,179.339,32.83319,35.07019,32.83319,35.07019,32.833212 35.069581 32.834481 35.070484 32.834251 35.071089 32.833175 35.070377,32.833227 35.069551 32.833506 35.069755 32.833336 35.069946 32.832974 35.069688 32.832859 35.069928 32.833198 35.070175
17587,37382,50084,17014,242.2228165687888,33.006112,35.096424,214,219.356,33.0057,35.09873,33.0057,35.09873,33.006156 35.096434 33.005801 35.098685,33.006145 35.096431 33.005863 35.098265 33.005806 35.098748
17592,37382,50093,17014,135.9430878171587,33.005504,35.097344,398,186.991,33.0057,35.09873,33.0057,35.09873,33.005465 35.097334 33.004876 35.097942 33.005861 35.098242 33.005801 35.098685,33.005511 35.097346 33.005440 35.097793 33.005357 35.097825 33.005357 35.097922 33.005897 35.098067 33.005806 35.098748
17609,37382,50120,17014,79.16501059467504,33.005776,35.098559,11,16.981,33.0057,35.09873,33.0057,35.09873,33.005817 35.098567 33.005801 35.098685,33.005827 35.098568 33.005806 35.098748
17610,37382,50121,17014,114.0195741399871,33.006062,35.098376,52,167.846,33.0057,35.09873,33.0057,35.09873,33.006018 35.098366 33.005964 35.098721 33.005801 35.098685,33.006034 35.098369 33.005857 35.099366 33.005718 35.099354 33.005806 35.098748
17613,37382,50126,17014,44.79621291092207,33.004909,35.099148,132,134.684,33.0057,35.09873,33.0057,35.09873,33.004899 35.099215 33.005360 35.099315 33.005790 35.098751,33.004900 35.099210 33.005372 35.099305 33.005521 35.099292 33.005620 35.099228 33.005756 35.099093 33.005806 35.098748
17614,37382,50128,17014,173.91936879469665,33.006416,35.099672,153,152.949,33.0057,35.09873,33.0057,35.09873,33.006420 35.099644 33.005688 35.099501 33.005790 35.098751,33.006423 35.099596 33.005697 35.099506 33.005806 35.098748
17620,37382,50138,17014,174.35849258537684,33.005730,35.100410,153,169.879,33.0057,35.09873,33.0057,35.09873,33.005665 35.100361 33.005755 35.098961 33.005790 35.098751,33.005686 35.100401 33.005825 35.099518 33.005697 35.099506 33.005806 35.098748
17623,37382,50142,17014,135.00273700997005,33.005597,35.100018,120,120.326,33.0057,35.09873,33.0057,35.09873,33.005636 35.100024 33.005755 35.098961 33.005790 35.098751,33.005636 35.100022 33.005806 35.098748
17629,37382,50151,17014,295.7450080337884,33.005523,35.101838,293,304.991,33.0057,35.09873,33.0057,35.09873,33.005472 35.101841 33.005755 35.098961 33.005790 35.098751,33.005474 35.101828 33.005825 35.099518 33.005697 35.099506 33.005806 35.098748
17632,37382,50156,17014,308.8137163276171,33.004901,35.102017,366,358.439,33.0057,35.09873,33.0057,35.09873,33.004893 35.102071 33.005251 35.102114 33.005755 35.098961 33.005790 35.098751,33.004896 35.102050 33.005054 35.102087 33.005267 35.102046 33.005340 35.101940 33.005425 35.101736 33.005494 35.101348 33.005596 35.100599 33.005640 35.099959 33.005806 35.098748
19716,37382,52573,17014,297.6111259095102,33.005290,35.101893,305,301.913,33.0057,35.09873,33.0057,35.09873,33.005343 35.101923 33.005755 35.098961 33.005790 35.098751,33.005345 35.101926 33.005425 35.101736 33.005494 35.101348 33.005596 35.100599 33.005640 35.099959 33.005806 35.098748
19831,37384,52688,17012,338.2225704004205,32.927193,35.079625,439,760.647,32.92814,35.08273,32.92814,35.08273,32.927216 35.079578 32.928073 35.079757 32.928240 35.079830 32.927795 35.082538 32.928114 35.082617,32.927217 35.079541 32.927153 35.079515 32.926964 35.079386 32.926364 35.081294 32.926579 35.081415 32.926894 35.081674 32.927656 35.082073 32.927670 35.082307 32.927708 35.082555 32.927756 35.082520 32.927803 35.082512 32.927862 35.082529 32.927925 35.082610 32.927935 35.082666 32.929162 35.082215 32.929166 35.082495 32.928326 35.082819 32.928296 35.082687 32.928142 35.082738
20737,37384,53600,17012,94.81079844532951,32.927508,35.082754,72,361.473,32.92814,35.08273,32.92814,35.08273,32.927525 35.082803 32.928114 35.082617,32.927511 35.082763 32.927666 35.082701 32.927707 35.082797 32.927752 35.082826 32.927844 35.082830 32.927877 35.082805 32.927929 35.082721 32.927935 35.082666 32.929162 35.082215 32.929166 35.082495 32.928326 35.082819 32.928296 35.082687 32.928142 35.082738
21333,37298,33133,17098,160.05556098377565,31.950178,34.801781,464,432.582,31.94893,34.8025,31.94893,34.8025,31.950164 34.801882 31.948376 34.801551 31.948950 34.802415,31.950178 34.801795 31.949648 34.801792 31.950691 34.801973 31.950645 34.802296 31.950470 34.802277 31.949934 34.802161 31.949110 34.802043 31.948992 34.802512 31.948934 34.802487
21339,37330,33141,17066,86.21623830866564,31.933089,34.829430,308,299.663,31.932975,34.828765,31.932975,34.828765,31.933130 34.829427 31.933265 34.830108 31.932784 34.830514 31.932964 34.828798,31.933109 34.829431 31.933101 34.829589 31.933133 34.829796 31.933128 34.830017 31.933096 34.830141 31.933064 34.830205 31.932909 34.830355 31.932773 34.830565 31.932723 34.830532 31.932659 34.830457 31.932654 34.830398 31.932841 34.829213 31.932859 34.828982 31.932887 34.828880 31.932919 34.828859 31.932969 34.828863
21487,37340,33301,17056,323.50052649846657,31.991393,34.850328,484,485.044,31.993016,34.852833,31.993016,34.852833,31.991423 34.850366 31.991682 34.850042 31.992558 34.850141 31.993611 34.852220 31.993015 34.852832,31.991453 34.850415 31.991900 34.849730 31.992334 34.850000 31.992902 34.850444 31.993092 34.850734 31.993393 34.851539 31.993587 34.852289 31.993010 34.852824
21556,37336,33393,17060,294.8997279856471,31.926218,34.876629,426,454.643,31.9287,34.87713,31.9287,34.87713,31.926187 34.876609 31.926275 34.876413 31.926180 34.876355 31.926362 34.875936 31.926782 34.876397 31.927729 34.876452 31.928597 34.876554 31.928803 34.876824 31.928637 34.877071,31.926154 34.876587 31.926316 34.876263 31.926373 34.876233 31.926404 34.876239 31.927207 34.877310 31.927220 34.877401 31.927355 34.877235 31.927567 34.876853 31.927698 34.876480 31.927771 34.876519 31.928101 34.876592 31.928418 34.876634 31.928548 34.876592 31.928673 34.876811 31.928741 34.876884 31.928650 34.876977 31.928641 34.877031 31.928710 34.877118
21633,37336,33484,17060,294.13748516275484,31.926231,34.876598,423,451.39,31.9287,34.87713,31.9287,34.87713,31.926202 34.876579 31.926275 34.876413 31.926180 34.876355 31.926362 34.875936 31.926782 34.876397 31.927729 34.876452 31.928597 34.876554 31.928803 34.876824 31.928637 34.877071,31.926169 34.876557 31.926316 34.876263 31.926373 34.876233 31.926404 34.876239 31.927207 34.877310 31.927220 34.877401 31.927355 34.877235 31.927567 34.876853 31.927698 34.876480 31.927771 34.876519 31.928101 34.876592 31.928418 34.876634 31.928548 34.876592 31.928673 34.876811 31.928741 34.876884 31.928650 34.876977 31.928641 34.877031 31.928710 34.877118
21635,37340,33487,17056,312.58122894423303,31.991273,34.850601,518,511.673,31.993016,34.852833,31.993016,34.852833,31.991245 34.850567 31.991046 34.850793 31.991652 34.851599 31.991018 34.852550 31.992415 34.853427 31.993015 34.852832,31.991268 34.850593 31.991465 34.850404 31.991900 34.849730 31.992334 34.850000 31.992902 34.850444 31.993092 34.850734 31.993393 34.851539 31.993587 34.852289 31.993010 34.852824
21661,37330,33516,17066,330.39737499906994,31.930291,34.826677,2126,1040.317,31.932975,34.828765,31.932975,34.828765,31.930251 34.826635 31.929989 34.826999 31.928473 34.830887 31.930130 34.832039 31.931391 34.832975 31.934912 34.834274 31.935286 34.834347 31.935637 34.832856 31.932591 34.831908 31.932784 34.830514 31.932964 34.828798,31.930264 34.826654 31.930030 34.827036 31.930103 34.827103 31.930143 34.827169 31.930198 34.827372 31.930198 34.827700 31.930147 34.828001 31.931801 34.829645 31.931868 34.829567 31.931922 34.829449 31.931990 34.828924 31.932036 34.828837 31.932218 34.828709 31.932259 34.828644 31.932278 34.828580 31.932250 34.828446 31.932328 34.828296 31.932368 34.828253 31.932409 34.828231 31.932464 34.828231 31.932707 34.828257 31.933243 34.828366 31.933119 34.829221 31.933101 34.829589 31.933133 34.829796 31.933128 34.830017 31.933096 34.830141 31.933064 34.830205 31.932909 34.830355 31.932773 34.830565 31.932723 34.830532 31.932659 34.830457 31.932654 34.830398 31.932841 34.829213 31.932859 34.828982 31.932887 34.828880 31.932919 34.828859 31.932969 34.828863
21697,37330,33611,17066,324.00121178198793,31.930094,34.827258,2053,971.431,31.932975,34.828765,31.932975,34.828765,31.930155 34.827216 31.928473 34.830887 31.930130 34.832039 31.931391 34.832975 31.934912 34.834274 31.935286 34.834347 31.935637 34.832856 31.932591 34.831908 31.932784 34.830514 31.932964 34.828798,31.930160 34.827233 31.930198 34.827372 31.930198 34.827700 31.930147 34.828001 31.931801 34.829645 31.931868 34.829567 31.931922 34.829449 31.931990 34.828924 31.932036 34.828837 31.932218 34.828709 31.932259 34.828644 31.932278 34.828580 31.932250 34.828446 31.932328 34.828296 31.932368 34.828253 31.932409 34.828231 31.932464 34.828231 31.932707 34.828257 31.933243 34.828366 31.933119 34.829221 31.933101 34.829589 31.933133 34.829796 31.933128 34.830017 31.933096 34.830141 31.933064 34.830205 31.932909 34.830355 31.932773 34.830565 31.932723 34.830532 31.932659 34.830457 31.932654 34.830398 31.932841 34.829213 31.932859 34.828982 31.932887 34.828880 31.932919 34.828859 31.932969 34.828863
21797,37330,33731,17066,96.88897238013654,31.933179,34.829505,300,293.176,31.932975,34.828765,31.932975,34.828765,31.933135 34.829508 31.933265 34.830108 31.932784 34.830514 31.932964 34.828798,31.933105 34.829500 31.933101 34.829589 31.933133 34.829796 31.933128 34.830017 31.933096 34.830141 31.933064 34.830205 31.932909 34.830355 31.932773 34.830565 31.932723 34.830532 31.932659 34.830457 31.932654 34.830398 31.932841 34.829213 31.932859 34.828982 31.932887 34.828880 31.932919 34.828859 31.932969 34.828863
22079,37338,34034,17058,108.04371802856949,31.944263,34.875138,177,178.762,31.94517,34.87487,31.94517,34.87487,31.944219 34.875151 31.944096 34.874552 31.945061 34.874947,31.944229 34.875149 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
22085,37336,34040,17060,317.2623567988356,31.926427,34.875450,406,406.82,31.9287,34.87713,31.9287,34.87713,31.926470 34.875465 31.926644 34.874817 31.928803 34.876824 31.928637 34.877071,31.926430 34.875451 31.926657 34.874776 31.928347 34.876293 31.928477 34.876433 31.928576 34.876654 31.928673 34.876811 31.928741 34.876884 31.928650 34.876977 31.928641 34.877031 31.928710 34.877118
22120,37394,34085,17002,86.68801993667773,31.900785,35.006460,125,119.564,31.90076,35.00578,31.90076,35.00578,31.900806 35.006399 31.900348 35.006380 31.900598 35.005702,31.900813 35.006382 31.900624 35.006295 31.900516 35.006305 31.900381 35.006392 31.900480 35.006239 31.900557 35.006044 31.900616 35.005742
22134,37396,34099,17000,84.49530237666325,31.893508,34.961461,97,105.327,31.89372,34.96068,31.89372,34.96068,31.893553 34.961468 31.893783 34.961095 31.893837 34.960711 31.893746 34.960661,31.893487 34.961457 31.893511 34.961302 31.893562 34.961187 31.893610 34.961150 31.893735 34.961096 31.893817 34.961089 31.893888 34.960718 31.893814 34.960626
22163,37394,34128,17002,242.83835344349632,31.900688,35.003221,312,335.253,31.90076,35.00578,31.90076,35.00578,31.900729 35.003242 31.900132 35.004857 31.900598 35.005702,31.900738 35.003247 31.900236 35.004567 31.900169 35.004661 31.899989 35.004815 31.900202 35.004928 31.900374 35.005129 31.900518 35.005530 31.900568 35.005779 31.900574 35.005961 31.900616 35.005742
22252,37394,34219,17002,307.2917244271856,31.899022,35.007660,298,340.985,31.90076,35.00578,31.90076,35.00578,31.899077 35.007691 31.899370 35.006600 31.900598 35.005702,31.899070 35.007692 31.899367 35.007055 31.899406 35.006904 31.899404 35.006821 31.899379 35.006746 31.899194 35.006531 31.899465 35.006687 31.899682 35.006732 31.899908 35.006719 31.900068 35.006654 31.900212 35.006557 31.900381 35.006392 31.900480 35.006239 31.900557 35.006044 31.900616 35.005742
22260,37332,34231,17064,211.65714790680542,31.906811,34.805992,299,234.258,31.90895,34.80604,31.90851,34.8064,31.906786 34.805908 31.908593 34.805212 31.908965 34.806034,31.906780 34.805883 31.907524 34.805595 31.907680 34.805610 31.907760 34.805667 31.907920 34.806117 31.907987 34.806246 31.908273 34.806330 31.908283 34.806359 31.908347 34.806402 31.908397 34.806382 31.908421 34.806336
22261,37332,34232,17064,99.00095937179103,31.908560,34.805313,81,212.491,31.90895,34.80604,31.90851,34.8064,31.908620 34.805281 31.908965 34.806034,31.908550 34.805267 31.907894 34.805492 31.907837 34.805540 31.907792 34.805643 31.907897 34.805965 31.908028 34.806234 31.908273 34.806310 31.908283 34.806359 31.908347 34.806402 31.908397 34.806382 31.908421 34.806336
22262,37332,34233,17064,48.50556399202578,31.909115,34.806473,44,45.308,31.90895,34.80604,31.90895,34.80604,31.909153 34.806447 31.908965 34.806034,31.909193 34.806423 31.908977 34.806019
22334,37340,34305,17056,170.33551320327203,31.993334,34.851231,186,184.802,31.993016,34.852833,31.993016,34.852833,31.993311 34.851243 31.993611 34.852220 31.993015 34.852832,31.993287 34.851255 31.993393 34.851539 31.993587 34.852289 31.993010 34.852824
22808,37338,34786,17058,299.0290616550482,31.942611,34.875788,476,888.846,31.94517,34.87487,31.94517,34.87487,31.942595 34.875822 31.944319 34.876062 31.944011 34.874580 31.945061 34.874947,31.942573 34.875872 31.942805 34.876018 31.943122 34.876160 31.943495 34.876299 31.943572 34.876375 31.943587 34.876470 31.943566 34.876556 31.943132 34.877351 31.943072 34.877575 31.943059 34.877821 31.943947 34.877898 31.944181 34.877835 31.944744 34.877471 31.944731 34.877390 31.944745 34.877306 31.944788 34.877260 31.944849 34.877233 31.944588 34.876579 31.944468 34.876193 31.944084 34.874520 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
22817,37346,34795,17050,188.558527962013,32.036636,34.761227,223,218.517,32.03556,34.75971,32.03556,34.75971,32.036587 34.761205 32.036563 34.761098 32.036637 34.760670 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.036590 34.761238 32.036552 34.761021 32.036548 34.760812 32.036590 34.760703 32.036579 34.760672 32.036363 34.760623 32.036131 34.760509 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
23036,37394,35015,17002,196.18942673295837,31.902319,35.004068,282,280.175,31.90076,35.00578,31.90076,35.00578,31.902279 35.004047 31.901978 35.004877 31.901648 35.004908 31.900598 35.005702,31.902275 35.004045 31.901841 35.005242 31.901036 35.005327 31.900872 35.005376 31.900779 35.005426 31.900695 35.005544 31.900626 35.005692 31.900616 35.005742
23066,37394,35046,17002,85.83163890725169,31.901621,35.004922,158,225.598,31.90076,35.00578,31.90076,35.00578,31.901643 35.004929 31.900598 35.005702,31.901623 35.004957 31.901948 35.004934 31.901841 35.005242 31.901036 35.005327 31.900872 35.005376 31.900779 35.005426 31.900695 35.005544 31.900626 35.005692 31.900616 35.005742
23108,37336,35088,17060,293.12356542744203,31.926250,34.876551,418,446.509,31.9287,34.87713,31.9287,34.87713,31.926219 34.876537 31.926275 34.876413 31.926180 34.876355 31.926362 34.875936 31.926782 34.876397 31.927729 34.876452 31.928597 34.876554 31.928803 34.876824 31.928637 34.877071,31.926190 34.876511 31.926316 34.876263 31.926373 34.876233 31.926404 34.876239 31.927207 34.877310 31.927220 34.877401 31.927355 34.877235 31.927567 34.876853 31.927698 34.876480 31.927771 34.876519 31.928101 34.876592 31.928418 34.876634 31.928548 34.876592 31.928673 34.876811 31.928741 34.876884 31.928650 34.876977 31.928641 34.877031 31.928710 34.877118
23115,37338,35095,17058,128.31247236512058,31.944082,34.875172,185,198.09,31.94517,34.87487,31.94517,34.87487,31.944126 34.875161 31.944011 34.874580 31.945061 34.874947,31.944099 34.875166 31.943938 34.874509 31.944188 34.874528 31.944987 34.874839 31.945038 34.874952
23185,37394,35177,17002,152.99102429628408,31.901124,35.007328,214,207.314,31.90076,35.00578,31.90076,35.00578,31.901066 35.007298 31.901336 35.006582 31.900519 35.005967 31.900598 35.005702,31.901057 35.007292 31.901341 35.006553 31.900733 35.006262 31.900642 35.006196 31.900579 35.006094 31.900574 35.005961 31.900616 35.005742
23192,37332,35184,17064,123.41808327730008,31.908201,34.805177,462,516.451,31.90895,34.80604,31.90895,34.80604,31.908223 34.805252 31.909882 34.804458 31.909938 34.804567 31.908593 34.805212 31.908965 34.806034,31.908211 34.805216 31.908944 34.804938 31.909469 34.804682 31.909910 34.804395 31.909928 34.804512 31.910183 34.805115 31.910323 34.805632 31.910324 34.805690 31.910268 34.805803 31.909720 34.806071 31.909272 34.806224 31.909136 34.806298 31.908977 34.806019
