stop_id,station_id,station_distance
7247,37382,22291.012591750034
7248,37382,22291.648166351286
7249,37382,32301.959444431985
7250,37382,28197.70468712665
7251,37382,28296.31671180394
7253,37382,12312.53777729712
7254,37382,6209.838338825291
7255,37382,32530.534686642768
7256,37382,29513.153199978624
7257,37382,29695.579245863657
7258,37382,34113.15147271937
7259,37382,35772.4198248227
7260,37382,35787.84552968687
7261,37382,1457.5323434250706
7262,37382,15097.28923996535
7263,37382,15639.046300923914
7264,37382,16560.569598921145
7265,37382,15746.055994021308
7266,37382,15332.312159071509
7267,37382,15391.56150829358
7268,37382,14736.34589608505
7269,37382,14737.105653203991
7270,37382,14910.766524930788
7271,37382,35830.49902681354
7272,37382,35788.70861088909
7273,37382,35198.377736271126
7274,37382,34762.96824459812
7275,37382,34773.60733263808
7276,37382,37178.758373805045
7277,37382,37436.41770180921
7278,37382,36585.77047987112
7279,37382,36197.24358168428
7280,37382,36058.41661764171
7281,37382,35832.00082185759
7282,37382,43076.577757826155
7283,37384,18951.75090629345
7284,37384,20242.52409750395
7285,37384,20605.607055431647
7286,37384,20605.78457920978
7287,37384,20663.369318157947
7288,37384,17335.334900395846
7289,37384,17569.056703964747
7290,37384,17469.514498040844
7292,37382,3757.3451635686374
7293,37382,3989.189283431683
7294,37394,12400.118962401457
7296,37318,26004.911025193007
7297,37318,26347.75689647549
7300,37370,54217.16927396304
7301,37370,54671.12434191326
7302,37370,58361.15011698106
7303,37318,30095.81999974797
7313,37394,5077.6771938274105
7314,37394,5172.142952034014
7315,37394,4855.188985520241
7317,37318,27686.00882925375
7318,37318,26049.88079613874
7320,37318,11891.883980551984
7321,37320,11813.777354151302
7322,37318,25023.566800079923
7323,37318,29990.438995226035
7324,37318,25020.219798963353
7325,37318,25729.229732918648
7326,37318,31520.915886675793
7327,37302,55902.22587624936
7328,37302,55954.31617619006
7329,37318,44106.439549166505
7330,37318,43878.73912878394
7332,37318,47980.05112571353
7333,37318,48641.89128086669
7335,37318,49740.97920765372
7336,37320,10005.23933931829
7337,37320,11191.513000274155
7338,37320,11773.652916771594
7339,37320,11477.266980282753
7340,37318,14023.869254365303
7342,37320,11531.74162155408
7343,37320,6969.4545680847
7344,37320,7120.662292772557
7345,37320,7513.307213840905
7346,37320,7671.386212940919
7347,37320,8069.887203905105
7349,37320,8251.862566610755
7350,37320,7865.337401580537
7351,37320,7703.167585508965
7352,37320,7511.394977525706
7353,37320,7303.962472006298
7354,37320,7119.376020208169
7355,37320,6777.395204891921
7356,37320,7054.315374853968
7357,37320,7319.068664083902
7358,37320,7567.3728483054
7359,37320,7711.850907004549
7360,37320,7877.167378537244
7361,37320,8078.870436642086
7362,37320,8187.242704726807
7363,37320,8387.612152031128
7364,37320,8650.541628333343
7365,37320,9005.995340077183
7366,37320,8979.67058005765
7367,37320,8791.388704753537
7368,37320,8539.809828824922
7369,37320,8424.686617303316
7370,37320,8462.247942512573
7371,37320,8549.127516786639
7372,37320,8512.805479892619
7373,37320,8359.23960585604
7374,37320,8241.525996242959
7375,37320,8073.820942015547
7376,37320,7827.190766192903
7377,37320,7622.651177784952
7378,37320,7350.928252848489
7379,37320,7123.309578912642
7380,37320,6850.008515680624
7381,37320,6765.384233472416
7382,37320,7103.662388322621
7383,37320,7258.532933939443
7384,37320,7383.387283443518
7385,37320,7652.75622058448
7386,37320,8034.454413118903
7387,37320,8234.977730614402
7389,37320,7931.202883243488
7390,37320,7686.684835350994
7391,37320,7505.7716120316245
7392,37320,7095.281400071887
7393,37320,6953.389549925329
7394,37320,7270.972712986725
7395,37320,7300.341922410872
7396,37320,7039.258060082653
7397,37320,7350.605757452973
7398,37320,7637.524330595142
7399,37320,7683.6729211085885
7400,37320,7586.246607100544
7401,37320,7525.0276921141985
7402,37320,7704.334031699832
7403,37320,7906.276779334892
7404,37320,8032.299853919985
7405,37320,8189.449363025424
7406,37320,8307.599991607236
7407,37320,8200.570057386358
7408,37320,8313.182736209474
7409,37320,8153.218966423184
7410,37320,8008.163582352942
7412,37320,7722.521466353302
7413,37320,7528.446804437992
7414,37320,7575.83518052949
7415,37320,7705.2134307215865
7416,37320,7284.1343823708685
7417,37320,7235.373562631243
7418,37320,7912.036086947042
7419,37320,7749.723697228678
7420,37320,7547.7347424489735
7421,37320,7390.183450065247
7422,37320,7336.570946653843
7423,37320,7530.081892647766
7424,37320,7665.043366206895
7425,37320,7891.0034602854885
7426,37320,8130.766876073704
7427,37320,7366.268983789915
7428,37320,7211.589248963452
7429,37320,8359.767877811308
7430,37320,8480.605028790318
7431,37320,8790.139349997598
7432,37320,8947.078284769153
7433,37320,8762.812438124369
7434,37320,8784.557341271278
7435,37320,8943.546705880533
7436,37320,8787.500628245512
7437,37320,7220.830363674466
7438,37320,7390.562035314418
7439,37320,8163.077691938667
7440,37320,7886.641721045007
7441,37320,7689.901065300411
7442,37320,7500.422370551117
7443,37320,7336.5159867831335
7444,37320,6633.298917278065
7445,37320,8525.393475059276
7446,37320,7886.753596499713
7447,37320,8546.059754473026
7448,37320,8284.619495319052
7449,37320,8102.254818613552
7450,37320,7938.607006518906
7451,37320,6623.969952802877
7452,37320,8601.052405979819
7453,37320,8463.471144469015
7454,37320,8398.965048144493
7455,37320,8568.15406236256
7456,37320,8818.625907115802
7457,37320,8995.134456544498
7458,37320,9011.651369307323
7459,37320,8570.812499856347
7460,37320,8358.415712197748
7461,37320,8186.1287593805355
7462,37320,8085.659944859881
7463,37320,8201.474242359269
7464,37320,8318.021256693319
7465,37320,8318.297736216087
7466,37320,8298.205391475281
7468,37320,8029.760618200017
7470,37320,8578.42077354498
7471,37320,8953.243354262593
7472,37320,8647.362827556419
7473,37320,9003.438623460504
7474,37320,8753.779210839995
7475,37320,8377.460767816716
7476,37320,8155.714598770501
7477,37320,8713.955940930122
7478,37320,8419.77264629693
7479,37320,9065.845707067981
7480,37320,8534.859321709093
7481,37320,8769.470052194354
7482,37320,7958.86744199363
7483,37320,8153.454802991831
7484,37320,8452.850631491203
7485,37320,8672.843014354374
7486,37320,8643.931197499816
7487,37320,8735.280625787771
7488,37320,8747.575296230918
7489,37320,8931.626887154287
7490,37320,7348.763960335958
7491,37320,7299.043448518748
7492,37320,8753.169137720246
7493,37320,7982.668596168288
7494,37394,4767.849504624472
7495,37394,4940.75861209375
7496,37394,5098.498694975573
7497,37394,4701.891082998769
7498,37394,4479.451338262445
7499,37394,4838.786825306449
7500,37394,5022.154288550473
7501,37394,5163.890201712667
7502,37394,5181.15196223691
7503,37394,5254.8994130134215
7504,37394,5250.58810981755
7505,37394,4820.053933043404
7506,37394,4850.490163853819
7507,37394,4707.792041047046
7508,37394,4710.817526987216
7509,37394,4649.859189918396
7510,37394,4513.1812108980375
7511,37394,4666.995937802376
7512,37394,4856.92940784506
7513,37320,8055.918574953646
7514,37394,4822.903856833756
7515,37394,4610.668474132311
7516,37394,4345.46495544478
7517,37394,4341.710242041095
7518,37394,4292.495791971474
7519,37394,4366.4422933627575
7520,37394,4368.405482539118
7521,37394,4498.299197491323
7522,37394,4683.873913993876
7523,37394,4685.513354772961
7524,37394,4753.469383276933
7525,37394,4914.007894547621
7526,37394,5023.232068844714
7527,37394,5234.547112907438
7529,37394,5310.282876925193
7530,37320,7992.944236890096
7531,37394,5332.418422868486
7532,37394,5448.863961997068
7533,37394,4949.0125922660645
7534,37394,5118.412176011462
7535,37394,4905.461773307701
7536,37394,4830.258032788346
7537,37394,4678.487352948879
7538,37394,4467.470833105463
7541,37394,4498.969220406552
7542,37320,11251.336499185605
7543,37394,5029.19630407303
7544,37320,9687.169394206141
7545,37394,5122.859869860928
7546,37394,4988.910343246007
7547,37394,5098.609762742743
7548,37394,5369.4149853083145
7549,37394,5399.841075017198
7550,37394,5567.148418643157
7551,37394,5225.247016305788
7552,37394,5353.590406061631
7553,37394,5460.379357699343
7554,37394,5648.7170086353835
7555,37394,5604.649874623991
7556,37394,5301.494523691593
7557,37394,5114.929788474415
7558,37394,5013.809474094694
7559,37394,4944.002263969745
7561,37394,3674.2523318138983
7562,37394,4830.4078272075285
7564,37320,9799.49058651257
7565,37394,12219.446845346454
7566,37394,5379.0288515283055
7567,37394,5008.863086722743
7568,37394,4404.6014363697195
7569,37394,4369.547913008749
7570,37394,4385.5719705033225
7571,37394,5717.656395188716
7572,37394,5681.046551228186
7573,37394,5557.733354259768
7574,37394,5445.353613732756
7575,37394,5616.689605580711
7576,37394,5467.927111547996
7577,37394,5406.063394660637
7578,37394,5239.192054747657
7579,37394,5582.479155774021
7580,37394,4790.635041284556
7581,37394,4642.796899121292
7582,37394,4786.713595595423
7583,37394,5166.0161819504365
7585,37394,4955.961720461275
7586,37394,4816.5548679411395
7587,37394,4632.233860016298
7588,37394,4836.243841441144
7589,37308,10351.219069804398
7590,37308,13190.658388545258
7591,37308,13177.845748271628
7593,37302,50697.0607305611
7594,37302,50641.96920850261
7595,37308,15275.169133647154
7596,37308,15099.775596498934
7597,37320,8355.2887632802
7598,37308,15225.659298968643
7599,37320,8627.522938898048
7600,37308,10464.06589258698
7601,37308,10434.88394114858
7602,37320,8671.075375492765
7603,37320,8356.590651591012
7604,37396,6671.029272836551
7605,37320,7021.829993993617
7606,37320,7010.228692324488
7607,37320,6837.334358718407
7608,37320,8324.981760110279
7609,37320,8672.65540530187
7610,37320,8908.778179421723
7611,37302,50717.97925735497
7612,37308,15136.187324468308
7613,37302,48136.95302851034
7614,37302,49732.25185632358
7615,37302,49727.59968471615
7616,37302,49714.800729400966
7617,37302,52847.51391578626
7618,37308,21776.540182978893
7619,37394,3818.535117431059
7621,37394,4964.541403093385
7622,37394,4984.733368999791
7623,37394,5516.439421143163
7625,37394,5402.078755758661
7628,37318,29209.490608525328
7629,37318,28126.32683162197
7630,37318,13144.055273430118
7631,37318,29209.986199582734
7632,37394,5114.127878972984
7633,37394,5324.575937422433
7636,37394,5021.754396353865
7638,37394,4424.40286019664
7639,37394,4394.268994428949
7640,37394,4506.368753403052
7641,37394,4878.785587722189
7642,37394,5321.820440975497
7643,37394,5280.443872495805
7644,37394,4991.961693562524
7645,37394,4815.268074904227
7646,37394,5107.83107217306
7647,37394,5104.479689701851
7648,37394,4956.077029748479
7651,37394,5063.56859563711
7652,37394,5131.854870240813
7653,37394,4612.133817270879
7657,37394,5204.432708038889
7659,37394,3732.6324241738
7661,37318,3356.038710699323
7662,37318,3363.1684568957817
7663,37318,16855.612321349112
7664,37318,25391.31765302108
7665,37318,24675.706443914507
7666,37318,25485.26724338181
7671,37318,16998.857682979724
7672,37318,20586.911445861235
7673,37318,20547.58930177801
7675,37318,16944.911726890983
7676,37320,25377.54369095468
7677,37318,38322.300619289235
7678,37318,37081.12346208277
7679,37318,36013.437131329105
7680,37318,38886.218054627985
7681,37318,38992.43521780694
7683,37318,35053.18293714691
7684,37318,37580.31761291952
7685,37318,37491.20868360872
7686,37318,37534.73555277183
7687,37318,42262.036693179834
7688,37318,36620.07032981192
7689,37318,36545.25826238085
7692,37318,11210.399092815105
7695,37318,40907.71805719753
7698,37318,24861.80713385315
7699,37318,27216.925121413493
7700,37318,27285.75018091098
7701,37302,49720.371581294865
7703,37318,11643.96126952943
7705,37302,49346.900499158204
7706,37302,49334.829055671646
7707,37302,52903.646677398145
7708,37302,55403.36064431976
7709,37302,55414.88578780882
7710,37302,55141.81855043994
7714,37318,25448.851016154968
7717,37320,34795.69413717005
7718,37320,10960.097699236905
7719,37320,10926.344100121341
7720,37320,10831.46458110292
7721,37302,14680.674475627877
7725,37394,19594.99519911109
7731,37370,20455.93673131851
7736,37394,42661.60846211022
7745,37394,32355.747079163433
7746,37394,32221.41859926355
7747,37394,31396.855696163664
7749,37320,8778.317791042846
7752,37394,8260.561157469861
7754,37394,15922.876712593468
7755,37394,16726.206973136672
7756,37394,16257.53527282071
7758,37394,16275.099275211165
7760,37308,22714.386319129077
7762,37318,23324.770963719253
7763,37318,23257.277758044154
7764,37370,56863.55683846011
7765,37370,56690.0523089932
7766,37320,11033.864654119096
7767,37322,22424.18363848567
7768,37320,11315.646950092067
7771,37318,9270.67460652151
7772,37318,13047.53271291622
7773,37318,12917.55504808002
7775,37318,12892.72703505614
7776,37318,12854.28596909058
7779,37318,14286.363613080151
7780,37318,13090.755514332266
7781,37318,14595.735375870812
7786,37318,14332.328342377665
7791,37318,14613.311820179371
7792,37318,14482.059625743539
7794,37318,14676.11533824972
7795,37318,14610.034791043428
7798,37394,27709.070904223816
7801,37318,14328.581458490195
7803,37318,11084.60696695359
7804,37318,11270.417585868947
7805,37318,11069.889836619268
7806,37318,11285.982606145577
7812,37320,16377.54853557164
7813,37320,17283.305667839562
7816,37318,12828.707187095757
7819,37320,28873.223719775684
7820,37320,28700.721507206163
7821,37394,12613.087349916967
7822,37318,25597.855970188335
7823,37304,13873.733495143028
7824,37304,14146.40685373886
7825,37308,35030.4936525361
7826,37308,30126.048494829905
7827,37308,29958.435202510285
7830,37320,12059.671262552149
7834,37318,11067.230523265991
7835,37318,10679.4466327259
7836,37318,11695.384248450117
7838,37320,29337.18213198487
7840,37318,12658.979988654934
7841,37318,12649.793622586576
7842,37318,13837.865508470504
7845,37320,25513.7291064629
7846,37320,25387.56861831623
7847,37320,25395.691984777397
7848,37320,16810.12848763071
7849,37320,16808.60561558772
7851,37308,22637.136812665445
7858,37304,23138.246690914064
7863,37318,29153.09376214147
7864,37318,17129.75315184415
7865,37318,17383.639873669137
7866,37318,29041.87578470266
7867,37318,29169.717783733282
7868,37318,27866.486929678304
7869,37318,25064.7034989695
7870,37318,25053.40602819004
7871,37320,2687.949490879329
7873,37318,18309.292604433984
7876,37318,11377.68863868661
7877,37318,11284.93194425359
7878,37318,11460.606526866697
7879,37318,11284.100326941829
7881,37318,31765.130930950094
7882,37394,3744.3082163265462
7883,37394,3746.682448116294
7886,37320,11900.378335673342
7887,37322,22294.929675022828
7890,37318,28027.266495704192
7892,37304,14976.430899796114
7894,37318,12538.340577238921
7895,37318,12875.11817260288
7896,37318,12901.380151018646
7897,37318,12889.714288030633
7898,37318,12882.070223971026
7899,37318,11056.617002407635
7900,37318,11359.384888709139
7901,37318,11286.33312383943
7902,37318,11236.601940119412
7905,37318,10749.529542567452
7907,37318,11080.216985336312
7909,37318,12205.80309930884
7910,37318,12146.931694179277
7911,37318,11347.502562509673
7912,37318,11314.405915131614
7913,37318,10843.88718976467
7914,37318,11249.571704718617
7917,37322,22994.364224849734
7918,37322,22727.66347206391
7919,37322,23004.882352766537
7920,37322,22721.727313955784
7921,37322,22385.796928612912
7923,37394,41041.57642179586
7924,37394,41092.756996858174
7925,37394,41057.66415917664
7926,37394,20916.0129604551
7931,37394,21070.561991213166
7934,37318,13824.773692174858
7935,37394,8853.477260441558
7936,37394,9067.924366824267
7937,37308,13186.284225095964
7938,37320,17541.236022593042
7940,37318,31404.882704463875
7942,37320,8300.61544163551
7943,37320,8201.286597643799
7944,37318,12259.620826522589
7945,37318,12173.701931641535
7947,37318,12927.433784252224
7948,37318,13121.890207786148
7950,37318,13094.644058166194
7951,37318,13118.426504984427
7952,37318,12294.888521034674
7953,37318,12423.804004579159
7954,37318,12356.824517693054
7955,37318,12309.306062518439
7956,37318,12391.117634059821
7958,37318,11870.024557731065
7961,37318,29393.413319352443
7962,37318,29451.839036954672
7963,37302,55077.18283962631
7964,37394,43439.92711399878
7965,37318,10953.33350359134
7969,37394,12184.441217694754
7973,37318,11069.967560076237
7974,37318,12945.076215306912
7975,37318,12490.823516505472
7976,37370,50874.61886092198
7977,37318,51266.53818014378
7980,37308,20404.24498141924
7981,37318,11862.00028559858
7982,37318,12376.349147795114
7991,37320,10502.926989061736
7993,37320,10253.77746543864
7995,37308,13196.0881117797
7999,37370,45432.275876316824
8000,37308,28663.5946095765
8003,37394,13321.878302726336
8008,37302,14243.67541917144
8009,37302,14833.4016556046
8010,37394,15318.627586267967
8011,37394,15194.498263038442
8012,37302,15188.482946726324
8013,37302,14799.671355436049
8015,37320,12077.373995319414
8016,37320,12067.836489800442
8019,37302,46404.39618267456
8022,37302,46364.396989937144
8023,37302,50720.010628652824
8024,37370,20048.565225070084
8025,37394,13352.834984046323
8026,37394,13129.85051720498
8027,37394,13428.815148105565
8028,37318,40857.339696369534
8029,37318,30955.497714694764
8030,37318,32885.8562996606
8031,37318,30884.736082721833
8032,37318,32892.73853762507
8033,37318,29874.557130408117
8034,37318,31563.484562514124
8035,37308,20400.87906049769
8036,37394,33063.92004401923
8037,37318,12886.412532728855
8038,37318,12628.23695459386
8039,37318,23979.561088326325
8040,37318,15452.411323793813
8041,37320,25653.44263135616
8043,37320,27951.47692360381
8044,37320,27924.330899460052
8049,37318,18560.740702823958
8052,37302,57508.13920350837
8053,37302,54731.31481120053
8056,37370,57137.24437192735
8059,37318,12114.667162174444
8060,37318,12323.630452581205
8063,37394,4391.737092135038
8065,37308,30219.025177201136
8067,37320,10362.418558525034
8070,37320,17362.188486129042
8071,37394,19559.005539475875
8072,37320,13400.841209679777
8073,37318,14687.086436300526
8074,37318,9465.74022980841
8075,37320,9921.505587871243
8077,37318,15080.409713413268
8082,37302,55397.0639406939
8093,37318,9489.78391239662
8094,37318,9470.891586399188
8095,37318,9471.398188460815
8096,37318,19104.224971019987
8097,37318,19081.601636323165
8099,37318,12756.889057154418
8100,37318,12989.166132161656
8104,37318,12073.19329181835
8105,37318,11981.577119407744
8106,37318,11548.301220264182
8107,37320,23078.231091099668
8108,37320,22937.799147914473
8109,37320,22933.245348192624
8112,37318,11075.833822718403
8113,37318,10847.058869935518
8114,37318,10828.153039643452
8115,37318,10558.278674956784
8117,37318,10606.513700244277
8118,37318,10833.175666532517
8119,37318,11024.761214096283
8120,37318,11039.525670958383
8121,37318,10890.730776591277
8122,37318,10655.141361351038
8123,37318,10389.447361979772
8124,37318,10058.565571531257
8125,37318,10037.967294702823
8126,37318,10849.620425853991
8127,37318,11478.753065255394
8128,37318,12060.821257207075
8130,37318,11853.108058144957
8131,37318,10187.828272607527
8132,37318,10397.823278409687
8133,37318,11674.056602556575
8134,37318,11691.900650428734
8135,37318,11574.957604962143
8136,37318,11420.82740893254
8138,37320,22985.42720921166
8139,37320,24485.696552311158
8140,37320,24620.196552502257
8141,37320,24968.61821350289
8142,37320,24672.21275825563
8143,37320,24344.43905843287
8144,37320,24377.258292996503
8145,37320,24503.62144338843
8146,37320,22980.092316401548
8147,37320,24734.883669441857
8148,37318,23991.46282791552
8149,37320,24439.44695744287
8150,37318,14677.32998549296
8153,37302,29588.50459803803
8156,37318,15567.173714918772
8157,37318,15564.948207505238
8159,37318,15306.870894502441
8160,37318,15295.239762870371
8163,37318,15452.777463560145
8165,37318,16003.005789969257
8168,37318,15677.963085121914
8169,37318,15567.097463306709
8170,37318,15506.498595194444
8172,37318,12368.033055093174
8174,37318,12347.837975275008
8177,37318,14736.214368744877
8178,37318,15142.0812839404
8179,37318,14808.864593575217
8183,37318,11760.044310461048
8184,37318,12161.775888023452
8185,37318,12379.79759422408
8187,37318,12070.453906895176
8189,37318,12067.12163073807
8190,37318,12350.147745433831
8192,37302,24842.774048403397
8205,37318,40774.68454264709
8207,37318,41150.4888986808
8209,37318,41048.60633261364
8211,37318,12389.380036378034
8212,37318,12403.53183566778
8213,37370,55550.88852723872
8214,37320,24474.012557368438
8216,37370,53494.013469382706
8217,37318,12854.326749036623
8218,37370,15805.09416017066
8219,37370,15798.479733836706
8225,37318,12278.338969129996
8226,37318,12226.998453597264
8228,37318,12339.923478234808
8240,37394,31936.56450438094
8241,37394,31196.524089237704
8242,37394,30698.46194163283
8244,37394,30308.382034623897
8245,37394,30357.00443666131
8246,37394,30619.087988171785
8248,37320,7245.761803683346
8249,37318,40703.23798384457
8250,37320,8596.317094835525
8252,37320,8462.170914356515
8253,37320,7968.720114795253
8254,37320,7800.029509115407
8255,37320,7945.7585210241505
8257,37320,8231.115046096058
8258,37320,8166.555403845773
8260,37320,8457.680327674296
8262,37320,9070.058703957186
8263,37320,9267.98247119907
8264,37320,9206.543418788247
8265,37320,9419.934388222862
8266,37320,9747.091728324389
8267,37320,9984.28251108569
8269,37320,7391.3783673668895
8270,37320,10887.379592454305
8271,37320,10950.719297453248
8274,37320,10693.417856531325
8275,37320,10672.895301518465
8277,37320,9738.960255092112
8279,37320,9036.016303877308
8280,37302,20160.117904042007
8281,37302,19612.81059336487
8283,37302,19486.59539417703
8288,37302,19538.08567196154
8289,37302,19686.745452011528
8290,37302,20552.270854905037
8291,37318,10702.332855838695
8292,37318,10660.46014927339
8293,37318,10637.476540151074
8294,37318,10766.42573012504
8296,37318,14052.840156416534
8297,37318,14041.222612945732
8301,37318,13975.442865728803
8302,37318,13823.212410146667
8305,37318,13644.406826371713
8307,37304,23574.182826780445
8312,37318,12279.060444879122
8314,37318,12591.41292692738
8315,37302,56857.81866565359
8316,37394,17538.252304150057
8317,37394,17503.727710860618
8318,37318,10931.297068497855
8320,37302,29253.25499989441
8321,37318,12170.266410943594
8322,37318,12156.11389151756
8324,37318,11460.391021143758
8325,37318,12368.455461712745
8326,37318,12397.497343051335
8328,37318,12945.570866289292
8331,37394,31004.568566576807
8332,37318,14727.282405016591
8334,37318,15242.493863088735
8337,37318,15128.4050893362
8341,37394,11819.819982544344
8347,37394,11775.779779636945
8348,37394,10961.732481339337
8350,37394,12480.891011082842
8351,37394,13428.980173793918
8352,37394,12919.060260860593
8353,37394,12745.45343523775
8354,37394,12527.395734801865
8356,37394,15021.938829809942
8357,37394,14938.207744385378
8358,37394,12543.001392414233
8359,37394,12747.642794694846
8360,37394,12917.622605379276
8361,37394,13307.980629202077
8362,37394,13353.943641269807
8363,37394,12506.006395154549
8365,37394,10918.501373279729
8367,37318,14321.365727619397
8368,37318,13807.712078651435
8369,37318,13965.881731509588
8371,37318,13777.854382594862
8372,37318,14200.776218150162
8373,37318,14373.90261895869
8374,37318,14095.55093744483
8375,37318,14347.552172365751
8377,37318,13875.58313314365
8378,37318,13974.217604043975
8379,37318,14312.506047264684
8382,37318,14160.31842625754
8383,37318,14067.892268068486
8384,37318,14085.616418049867
8385,37318,14162.779954245787
8388,37320,8903.502063788328
8389,37320,8811.981059493184
8390,37320,8790.718179316907
8391,37320,8566.93205406546
8392,37320,8307.717696320742
8393,37320,6847.997033387512
8394,37320,22873.915571988506
8395,37320,24435.342412913033
8396,37302,54325.26135968756
8398,37318,24789.729919613794
8399,37318,15485.413410826697
8401,37318,12332.93756363348
8402,37318,11788.569027867125
8404,37318,11935.259224858539
8405,37318,11902.796573839041
8407,37318,12246.310758733469
8408,37318,12967.967286711655
8410,37318,10703.612281347694
8412,37318,11368.231649572092
8413,37318,12145.846361037384
8414,37318,11796.408053754922
8415,37318,11559.315495646244
8417,37318,13789.971246807218
8418,37318,11088.169016061314
8419,37318,11322.862568202023
8420,37318,11188.853778623328
8421,37318,10075.922993108334
8422,37318,10305.81502939424
8423,37318,11188.23861997408
8424,37318,10757.435667945374
8425,37318,10610.924027308169
8426,37318,10633.855973409201
8427,37308,23057.841892360433
8428,37318,29931.690868520862
8429,37394,10905.478956854793
8433,37318,49740.977715189234
8434,37394,32132.314838900016
8435,37394,20954.07145381023
8436,37318,43344.06860607956
8437,37320,10993.51968288989
8438,37320,11722.57901524517
8439,37396,6666.999449500976
8441,37320,23713.688156501987
8445,37320,29332.527994816588
8446,37320,24368.462437451737
8447,37318,11544.294959351966
8448,37304,5596.505636109439
8449,37302,5590.24348595848
8451,37304,5382.503212036893
8453,37304,15125.822061004335
8455,37394,3420.5411606071834
8456,37318,13634.131931272037
8457,37318,12779.506706301912
8458,37318,11407.600920291947
8459,37394,3445.0937551079023
8460,37394,3563.4325166226417
8462,37394,5174.20658489297
8463,37394,3730.9425450370213
8464,37394,5150.440063705083
8465,37394,6556.135284617871
8466,37318,11438.609388968265
8467,37318,12911.478507140015
8468,37394,12121.154417250857
8469,37394,3362.984233242574
8470,37394,4816.694271383883
8471,37320,10058.553072064911
8472,37320,10453.211244301541
8473,37320,10848.576054274708
8474,37320,9883.144792124298
8475,37320,10157.938280541077
8476,37320,9757.528082937615
8477,37320,9675.902067450155
8478,37320,9773.05329873219
8479,37320,9918.685554157004
8480,37320,10451.424580573675
8481,37320,10543.095566894171
8482,37320,10201.504687456096
8483,37320,10700.942029174714
8484,37320,10354.453165834859
8485,37320,10213.331563800146
8486,37394,4677.480544523305
8487,37394,4388.005054855403
8488,37394,5268.76431509798
8489,37394,5006.463773528631
8490,37394,4859.01898936799
8491,37394,4600.090015230038
8492,37394,5080.570356814386
8493,37394,4419.435361917961
8494,37396,6517.186596728861
8495,37394,4730.224156720508
8496,37394,4899.253182614871
8497,37322,12591.311612196612
8498,37302,7947.685616349688
8499,37302,9230.45958992948
8500,37302,9223.829136786595
8501,37302,7920.892170175165
8502,37394,4698.477951214638
8558,37322,1802.919893840795
8559,37322,6651.956447264365
8560,37322,5999.1497324544935
8573,37318,4733.065799711727
8574,37318,4726.491683797391
8575,37318,4746.6831190987095
8576,37318,4749.683951415961
8578,37318,4666.079701985649
8579,37318,4490.599273390236
8580,37318,4455.956897171406
8581,37318,4566.726842857891
8582,37318,4396.139547606343
8583,37318,4354.247032096499
8586,37318,3849.656445656261
8587,37318,3879.236116095465
8588,37318,3924.1586405476014
8589,37318,3903.167059245542
8591,37318,4003.1520675730435
8592,37318,4034.6299275766123
8594,37318,4819.391482539875
8595,37318,4715.864723011641
8596,37318,4419.604537535733
8597,37318,4307.140071289099
8598,37318,4353.510937055447
8599,37318,4267.824443065187
8600,37318,4143.851936000398
8601,37318,4097.349796441591
8603,37322,9375.607711723967
8604,37396,7512.534040676748
8605,37396,7491.349469023908
8606,37396,7646.805298099073
8607,37396,7769.7005563049415
8608,37396,7892.356398190995
8609,37396,8094.1006543014055
8610,37318,3967.4763474322854
8611,37322,6642.598862189379
8612,37396,8195.348621664616
8613,37322,9500.573591905046
8614,37318,8612.994697805112
8615,37318,3970.8899756136675
8616,37318,3777.5567897422875
8617,37318,4895.8960539562995
8618,37318,5342.909855740839
8619,37318,5192.7887983544815
8620,37318,5286.662493677041
8621,37318,5451.20649565758
8623,37318,5206.630401083964
8624,37318,5903.678234232891
8625,37318,6236.324234835003
8626,37318,5909.935510150877
8627,37318,5925.203551250585
8628,37318,5923.396913587965
8629,37318,5735.227965150739
8631,37318,5776.432095859311
8636,37318,6133.200474007319
8637,37318,6296.206189576787
8638,37318,6184.41823317086
8639,37318,6162.408863654732
8641,37318,6029.137991900957
8642,37318,5926.729693065951
8643,37318,5847.872554755391
8644,37318,5655.6445782732135
8645,37318,5703.758659329186
8646,37318,5794.80789890052
8647,37318,5976.806730546485
8648,37318,5983.217410964715
8649,37318,5973.7946093025
8651,37318,5797.3306005324785
8652,37318,5759.404827857862
8653,37318,5620.298068133233
8654,37318,5636.672606698173
8655,37318,5480.101422477111
8656,37318,5466.7490839121
8657,37318,5381.813835005959
8658,37318,5387.773872981868
8659,37318,5499.125008375143
8661,37318,5583.592633444926
8662,37318,5542.101474887631
8663,37318,5248.894708357287
8664,37318,5212.393702205941
8667,37318,4897.928772058541
8668,37318,8005.376164651531
8669,37318,8202.5678000505
8671,37318,8205.160127610403
8672,37318,8075.633945995835
8673,37318,7859.47399506579
8674,37318,7938.748419402491
8675,37318,8072.626897536708
8676,37318,8213.717015062028
8677,37318,8176.166111879237
8678,37318,8400.26765333106
8679,37318,8393.020310005968
8680,37318,8569.518577759833
8681,37318,8532.34740241856
8682,37318,8069.613679223146
8683,37318,7782.122778759026
8684,37318,7696.459248234152
8687,37318,7598.802849172552
8688,37318,7557.2082335364785
8689,37318,7585.403343949486
8690,37318,7521.320170194367
8691,37318,7616.963202647544
8693,37318,7841.084243005782
8694,37318,7906.479998949579
8695,37318,7759.040618545775
8696,37318,7657.155973498271
